business_product_id;product_type;parent_product_ids;name;name_or_number;discriminator;street;house_number;box_number;postal_code;city_name;lat;long;x;y;promotional_region;changed_time;last_status_change_date;phone1;phone2;phone3;email;website;status;comfort_class;number_of_units;maximum_capacity;normal_capacity;tent_capacity;number_of_short_term_camping_spots;number_of_touristic_camping_spots;number_of_camper_stands;number_of_camping_spots;number_of_residence_units;number_of_long_term_camping_spots;number_of_residence_units_for_rental;number_of_hikers_huts;iconic_cycling_route_label
300070;BASE;;Budget Flats Leuven;Budget Flats Leuven 022;HOLIDAY_COTTAGE;BIERBEEKSTRAAT;75;022;3001;Heverlee;50.8717;4.716866;174502.89562319932;173538.25296898745;kunststadLeuven;16/01/2026 04:25:04;19/06/2024 14:53:08;+32475290985;;;;https://www.be-housing.be/nl/b/budget-flats-leuven;ACKNOWLEDGED;;1;2;;;;;;;;;;;
300071;BASE;;Budget Flats Leuven;Budget Flats Leuven 023;HOLIDAY_COTTAGE;BIERBEEKSTRAAT;75;023;3001;Heverlee;50.8717;4.716866;174502.89562319932;173538.25296898745;kunststadLeuven;16/01/2026 04:25:05;19/12/2017 19:36:29;;;;;;ACKNOWLEDGED;;1;3;;;;;;;;;;;
300072;BASE;;Budget Flats Leuven;Budget Flats Leuven 024;HOLIDAY_COTTAGE;BIERBEEKSTRAAT;75;024;3001;Heverlee;50.8717;4.716866;174502.89562319932;173538.25296898745;kunststadLeuven;16/01/2026 04:25:06;19/12/2017 19:41:35;;;;;;ACKNOWLEDGED;;1;3;;;;;;;;;;;
300073;BASE;;Budget Flats Leuven;Budget Flats Leuven 025;HOLIDAY_COTTAGE;BIERBEEKSTRAAT;75;025;3001;Heverlee;50.8717;4.716866;174502.89562319932;173538.25296898745;kunststadLeuven;16/01/2026 04:25:06;19/12/2017 19:45:40;;;;;;ACKNOWLEDGED;;1;3;;;;;;;;;;;
300074;BASE;;Budget Flats Leuven;Budget Flats Leuven 026;HOLIDAY_COTTAGE;Bierbeekstraat;75;026;3001;Heverlee;50.8717;4.716866;174502.89562319932;173538.25296898745;kunststadLeuven;16/01/2026 04:25:07;19/12/2017 19:51:56;;;;;;ACKNOWLEDGED;;1;3;;;;;;;;;;;
300075;BASE;;Budget Flats Leuven;Budget Flats Leuven 027;HOLIDAY_COTTAGE;Bierbeekstraat;75;027;3001;Heverlee;50.8717;4.716866;174502.89562319932;173538.25296898745;kunststadLeuven;16/01/2026 04:25:08;19/12/2017 19:57:23;;;;;;ACKNOWLEDGED;;1;3;;;;;;;;;;;
300076;BASE;;Budget Flats Leuven;Budget Flats Leuven 028;HOLIDAY_COTTAGE;BIERBEEKSTRAAT;75;028;3001;Heverlee;50.8717;4.716866;174502.89562319932;173538.25296898745;kunststadLeuven;16/01/2026 04:25:08;27/11/2017 23:00:00;;;;;https://www.be-housing.be/nl/b/budget-flats-leuven;ACKNOWLEDGED;;1;3;;;;;;;;;;;
300077;BASE;;Budget Flats Leuven;Budget Flats Leuven 039;HOLIDAY_COTTAGE;BIERBEEKSTRAAT;75;039;3001;Heverlee;50.8717;4.716866;174502.89562319932;173538.25296898745;kunststadLeuven;16/01/2026 04:25:09;27/11/2017 23:00:00;;;;;https://www.be-housing.be/nl/b/budget-flats-leuven;ACKNOWLEDGED;;1;3;;;;;;;;;;;
300078;BASE;;Budget Flats Leuven;Budget Flats Leuven 146;GENERIC_ROOMS;BIERBEEKSTRAAT;75;146;3001;Heverlee;50.8717;4.716866;174502.89562319932;173538.25296898745;kunststadLeuven;16/01/2026 04:25:10;20/12/2017 10:26:49;;;;;;ACKNOWLEDGED;;1;3;;;;;;;;;;;
300079;BASE;;Budget Flats Leuven;Budget Flats Leuven 037;HOLIDAY_COTTAGE;BIERBEEKSTRAAT;75;037;3001;Heverlee;50.8717;4.716866;174502.89562319932;173538.25296898745;kunststadLeuven;16/01/2026 04:25:10;27/11/2017 23:00:00;.;+32475290985;;;https://www.be-housing.be/nl/b/budget-flats-leuven;ACKNOWLEDGED;;1;3;;;;;;;;;;;
300080;BASE;;Budget Flats Leuven;Budget Flats Leuven 036;HOLIDAY_COTTAGE;BIERBEEKSTRAAT;75;036;3001;Heverlee;50.8717;4.716866;174502.89562319932;173538.25296898745;kunststadLeuven;16/01/2026 04:25:11;27/11/2017 23:00:00;.;;;;https://www.be-housing.be/nl/b/budget-flats-leuven;ACKNOWLEDGED;;1;3;;;;;;;;;;;
300081;BASE;;Budget Flats Leuven;Budget Flats Leuven 044;GENERIC_ROOMS;Bierbeekstraat;75;044;3001;Heverlee;50.8717;4.716866;174502.89562319932;173538.25296898745;kunststadLeuven;16/01/2026 04:25:12;19/12/2017 21:58:41;.;;;;;ACKNOWLEDGED;;1;2;;;;;;;;;;;
300082;BASE;;Budget Flats Leuven;Budget Flats Leuven 102;GENERIC_ROOMS;BIERBEEKSTRAAT;75;102;3001;Heverlee;50.8717;4.716866;174502.89562319932;173538.25296898745;kunststadLeuven;16/01/2026 04:25:12;19/12/2017 22:28:05;.;;;;;ACKNOWLEDGED;;1;3;;;;;;;;;;;
300083;BASE;;Budget Flats Leuven;Budget Flats Leuven 107;HOLIDAY_COTTAGE;BIERBEEKSTRAAT;75;107;3001;Heverlee;50.8719101972827;4.717031771323016;174514.62;173561.65;kunststadLeuven;16/01/2026 04:25:13;19/12/2017 22:58:41;.;;;;;ACKNOWLEDGED;;1;5;;;;;;;;;;;
300084;BASE;;Budget Flats Leuven;Budget Flats Leuven 113;HOLIDAY_COTTAGE;BIERBEEKSTRAAT;75;113;3001;Heverlee;50.8717;4.716866;174502.89562319932;173538.25296898745;kunststadLeuven;16/01/2026 04:25:14;27/11/2017 23:00:00;.;;;;https://www.be-housing.be/nl/b/budget-flats-leuven;ACKNOWLEDGED;;1;3;;;;;;;;;;;
300085;BASE;;Budget Flats Leuven;Budget Flats Leuven 114;HOLIDAY_COTTAGE;BIERBEEKSTRAAT;75;114;3001;Heverlee;50.8717;4.716866;174502.89562319932;173538.25296898745;kunststadLeuven;16/01/2026 04:25:14;27/11/2017 23:00:00;.;;;;https://www.be-housing.be/nl/b/budget-flats-leuven;ACKNOWLEDGED;;1;3;;;;;;;;;;;
300086;BASE;;Budget Flats Leuven;Budget Flats Leuven 115;HOLIDAY_COTTAGE;BIERBEEKSTRAAT;75;115;3001;Heverlee;50.8717;4.716866;174502.89562319932;173538.25296898745;kunststadLeuven;16/01/2026 04:25:15;27/11/2017 23:00:00;.;;;;https://www.be-housing.be/nl/b/budget-flats-leuven;ACKNOWLEDGED;;1;3;;;;;;;;;;;
300087;BASE;;Budget Flats Leuven;Budget Flats Leuven 116;HOLIDAY_COTTAGE;BIERBEEKSTRAAT;75;116;3001;Heverlee;50.8717;4.716866;174502.89562319932;173538.25296898745;kunststadLeuven;16/01/2026 04:25:15;27/11/2017 23:00:00;.;;;;https://www.be-housing.be/nl/b/budget-flats-leuven;ACKNOWLEDGED;;1;3;;;;;;;;;;;
300088;BASE;;Budget Flats Leuven;Budget Flats Leuven 117;HOLIDAY_COTTAGE;BIERBEEKSTRAAT;75;117;3001;Heverlee;50.8717;4.716866;174502.89562319932;173538.25296898745;kunststadLeuven;16/01/2026 04:25:16;27/11/2017 23:00:00;.;;;;https://www.be-housing.be/nl/b/budget-flats-leuven;ACKNOWLEDGED;;1;3;;;;;;;;;;;
300089;BASE;;Budget Flats Leuven;Budget Flats Leuven 118;HOLIDAY_COTTAGE;BIERBEEKSTRAAT;75;118;3001;Heverlee;50.8717;4.716866;174502.89562319932;173538.25296898745;kunststadLeuven;16/01/2026 04:25:17;27/11/2017 23:00:00;.;;;;https://www.be-housing.be/nl/b/budget-flats-leuven;ACKNOWLEDGED;;1;3;;;;;;;;;;;
300090;BASE;;Budget Flats Leuven;Budget Flats Leuven 120;HOLIDAY_COTTAGE;BIERBEEKSTRAAT;75;120;3001;Heverlee;50.8717;4.716866;174502.89562319932;173538.25296898745;kunststadLeuven;16/01/2026 04:25:17;27/11/2017 23:00:00;.;;;;https://www.be-housing.be/nl/b/budget-flats-leuven;ACKNOWLEDGED;;1;3;;;;;;;;;;;
300091;BASE;;Budget Flats Leuven;Budget Flats Leuven 121;HOLIDAY_COTTAGE;BIERBEEKSTRAAT;75;121;3001;Heverlee;50.8717;4.716866;174502.89562319932;173538.25296898745;kunststadLeuven;16/01/2026 04:25:18;27/11/2017 23:00:00;.;;;;https://www.be-housing.be/nl/b/budget-flats-leuven;ACKNOWLEDGED;;1;3;;;;;;;;;;;
300092;BASE;;Budget Flats Leuven;Budget Flats Leuven 122;HOLIDAY_COTTAGE;BIERBEEKSTRAAT;75;122;3001;Heverlee;50.8717;4.716866;174502.89562319932;173538.25296898745;kunststadLeuven;16/01/2026 04:25:18;27/11/2017 23:00:00;;;;;https://www.be-housing.be/nl/b/budget-flats-leuven;ACKNOWLEDGED;;1;3;;;;;;;;;;;
300093;BASE;;Budget Flats Leuven;Budget Flats Leuven 123;HOLIDAY_COTTAGE;BIERBEEKSTRAAT;75;123;3001;Heverlee;50.8717;4.716866;174502.89562319932;173538.25296898745;kunststadLeuven;16/01/2026 04:25:19;27/11/2017 23:00:00;.;;;;https://www.be-housing.be/nl/b/budget-flats-leuven;ACKNOWLEDGED;;1;3;;;;;;;;;;;
300094;BASE;;Budget Flats Leuven;Budget Flats Leuven 124;GENERIC_ROOMS;BIERBEEKSTRAAT;75;124;3001;Heverlee;50.8717;4.716866;174502.89562319932;173538.25296898745;kunststadLeuven;16/01/2026 04:25:19;20/12/2017 07:45:58;.;;;;;ACKNOWLEDGED;;1;2;;;;;;;;;;;
300095;BASE;;Budget Flats Leuven;Budget Flats Leuven 128;HOLIDAY_COTTAGE;BIERBEEKSTRAAT;75;128;3001;Heverlee;50.8719101972827;4.717031771323016;174514.62;173561.65;kunststadLeuven;16/01/2026 04:25:20;20/12/2017 08:05:51;.;;;;;ACKNOWLEDGED;;1;5;;;;;;;;;;;
300096;BASE;;Budget Flats Leuven;Budget Flats Leuven 130;GENERIC_ROOMS;BIERBEEKSTRAAT;75;130;3001;Heverlee;50.8717;4.716866;174502.89562319932;173538.25296898745;kunststadLeuven;16/01/2026 04:25:21;20/12/2017 08:17:22;.;;;;;ACKNOWLEDGED;;1;3;;;;;;;;;;;
300097;BASE;;Budget Flats Leuven;Budget Flats Leuven 131;GENERIC_ROOMS;BIERBEEKSTRAAT;75;131;3001;Heverlee;50.8717;4.716866;174502.89562319932;173538.25296898745;kunststadLeuven;16/01/2026 04:25:21;20/12/2017 08:21:18;+32475290985;.;;;;ACKNOWLEDGED;;1;3;;;;;;;;;;;
300098;BASE;;Budget Flats Leuven;Budget Flats Leuven 132;GENERIC_ROOMS;BIERBEEKSTRAAT;75;132;3001;Heverlee;50.8717;4.716866;174502.89562319932;173538.25296898745;kunststadLeuven;16/01/2026 04:25:22;20/12/2017 08:25:09;+32475290985;.;;;;ACKNOWLEDGED;;1;3;;;;;;;;;;;
301895;BASE;;Budget Flats Leuven;Budget Flats Leuven 003;HOLIDAY_COTTAGE;BIERBEEKSTRAAT;75;003;3001;Heverlee;50.8717;4.716866;174502.89562319932;173538.25296898745;kunststadLeuven;16/01/2026 04:41:58;19/12/2017 10:14:33;.;;;info@be-housing.be;https://www.be-housing.be/;ACKNOWLEDGED;;1;2;;;;;;;;;;;
301896;BASE;;Budget Flats Leuven;Budget Flats Leuven 005;GENERIC_ROOMS;BIERBEEKSTRAAT;75;005;3001;Heverlee;50.8717;4.716866;174502.89562319932;173538.25296898745;kunststadLeuven;16/01/2026 04:41:59;19/12/2017 10:26:55;+32475290985;.;;gc@coenen.be;;ACKNOWLEDGED;;1;2;;;;;;;;;;;
301897;BASE;;Budget Flats Leuven;Budget Flats Leuven 105;GENERIC_ROOMS;BIERBEEKSTRAAT;75;105;3001;Heverlee;50.8717;4.716866;174502.89562319932;173538.25296898745;kunststadLeuven;16/01/2026 04:42:00;19/12/2017 22:40:01;.;;;;;ACKNOWLEDGED;;1;3;;;;;;;;;;;
301898;BASE;;Budget Flats Leuven;Budget Flats Leuven 014;GENERIC_ROOMS;BIERBEEKSTRAAT;75;014;3001;Heverlee;50.8717;4.716866;174502.89562319932;173538.25296898745;kunststadLeuven;16/01/2026 04:42:00;19/12/2017 11:10:08;.;;;;;ACKNOWLEDGED;;1;2;;;;;;;;;;;
301899;BASE;;Budget Flats Leuven;Budget Flats Leuven 016;GENERIC_ROOMS;BIERBEEKSTRAAT;75;016;3001;Heverlee;50.8717;4.716866;174502.89562319932;173538.25296898745;kunststadLeuven;16/01/2026 04:42:01;19/12/2017 11:19:38;.;+32475290985;;gc@coenen.be;;ACKNOWLEDGED;;1;2;;;;;;;;;;;
301902;BASE;;Budget Flats Leuven;Budget Flats Leuven 138;GENERIC_ROOMS;BIERBEEKSTRAAT;75;138;3001;Heverlee;50.8717;4.716866;174502.89562319932;173538.25296898745;kunststadLeuven;16/01/2026 04:42:03;20/12/2017 09:19:35;.;;;;;ACKNOWLEDGED;;1;3;;;;;;;;;;;
301903;BASE;;Budget Flats Leuven;Budget Flats Leuven 031;GENERIC_ROOMS;BIERBEEKSTRAAT;75;031;3001;Heverlee;50.8717;4.716866;174502.89562319932;173538.25296898745;kunststadLeuven;16/01/2026 04:42:03;19/12/2017 20:42:26;.;;;;;ACKNOWLEDGED;;1;3;;;;;;;;;;;
301904;BASE;;Budget Flats Leuven;Budget Flats Leuven 032;GENERIC_ROOMS;BIERBEEKSTRAAT;75;032;3001;Heverlee;50.8717;4.716866;174502.89562319932;173538.25296898745;kunststadLeuven;16/01/2026 04:42:04;19/12/2017 20:45:36;.;;;;;ACKNOWLEDGED;;1;3;;;;;;;;;;;
301905;BASE;;Budget Flats Leuven;Budget Flats Leuven 033;GENERIC_ROOMS;BIERBEEKSTRAAT;75;033;3001;Heverlee;50.8717;4.716866;174502.89562319932;173538.25296898745;kunststadLeuven;16/01/2026 04:42:05;19/12/2017 20:48:38;.;;;;;ACKNOWLEDGED;;1;3;;;;;;;;;;;
301906;BASE;;Budget Flats Leuven;Budget Flats Leuven 034;GENERIC_ROOMS;BIERBEEKSTRAAT;75;034;3001;Heverlee;50.8717;4.716866;174502.89562319932;173538.25296898745;kunststadLeuven;16/01/2026 04:42:05;19/12/2017 21:00:45;.;;;gc@coenen.be;;ACKNOWLEDGED;;1;3;;;;;;;;;;;
301907;BASE;;Budget Flats Leuven;Budget Flats Leuven 029;GENERIC_ROOMS;BIERBEEKSTRAAT;75;029;3001;Heverlee;50.8717;4.716866;174502.89562319932;173538.25296898745;kunststadLeuven;16/01/2026 04:42:06;19/06/2024 14:57:55;.;;;;;ACKNOWLEDGED;;1;2;;;;;;;;;;;
301908;BASE;;Budget Flats Leuven;Budget Flats Leuven 040;GENERIC_ROOMS;BIERBEEKSTRAAT;75;040;3001;Heverlee;50.8717;4.716866;174502.89562319932;173538.25296898745;kunststadLeuven;16/01/2026 04:42:06;19/12/2017 21:37:53;.;;;;;ACKNOWLEDGED;;1;2;;;;;;;;;;;
301909;BASE;;Budget Flats Leuven;Budget Flats Leuven 041;GENERIC_ROOMS;BIERBEEKSTRAAT;75;041;3001;Heverlee;50.8717;4.716866;174502.89562319932;173538.25296898745;kunststadLeuven;16/01/2026 04:42:07;19/12/2017 21:41:57;;;;;;ACKNOWLEDGED;;1;2;;;;;;;;;;;
301910;BASE;;Budget Flats Leuven;Budget Flats Leuven 103;GENERIC_ROOMS;BIERBEEKSTRAAT;75;103;3001;Heverlee;50.8717;4.716866;174502.89562319932;173538.25296898745;kunststadLeuven;16/01/2026 04:42:08;19/12/2017 22:32:57;.;;;;;ACKNOWLEDGED;;1;3;;;;;;;;;;;
301911;BASE;;Budget Flats Leuven;Budget Flats Leuven 104;GENERIC_ROOMS;BIERBEEKSTRAAT;75;104;3001;Heverlee;50.8717;4.716866;174502.89562319932;173538.25296898745;kunststadLeuven;16/01/2026 04:42:08;19/12/2017 22:36:20;.;;;;;ACKNOWLEDGED;;1;3;;;;;;;;;;;
301912;BASE;;Budget Flats Leuven;Budget Flats Leuven 106;GENERIC_ROOMS;BIERBEEKSTRAAT;75;106;3001;Heverlee;50.8717;4.716866;174502.89562319932;173538.25296898745;kunststadLeuven;16/01/2026 04:42:09;19/12/2017 22:47:25;.;;;;;ACKNOWLEDGED;;1;3;;;;;;;;;;;
301913;BASE;;Budget Flats Leuven;Budget Flats Leuven 125;GENERIC_ROOMS;BIERBEEKSTRAAT;75;125;3001;Heverlee;50.8717;4.716866;174502.89562319932;173538.25296898745;kunststadLeuven;16/01/2026 04:42:10;20/12/2017 07:50:04;.;;;;;ACKNOWLEDGED;;1;2;;;;;;;;;;;
301914;BASE;;Budget Flats Leuven;Budget Flats Leuven 134;GENERIC_ROOMS;BIERBEEKSTRAAT;75;134;3001;Heverlee;50.8717;4.716866;174502.89562319932;173538.25296898745;kunststadLeuven;16/01/2026 04:42:10;20/12/2017 08:51:36;.;;;;;ACKNOWLEDGED;;1;3;;;;;;;;;;;
301915;BASE;;Budget Flats Leuven;Budget Flats Leuven 136;GENERIC_ROOMS;BIERBEEKSTRAAT;75;136;3001;Heverlee;50.8717;4.716866;174502.89562319932;173538.25296898745;kunststadLeuven;16/01/2026 04:42:11;20/12/2017 09:00:57;.;;;;;ACKNOWLEDGED;;1;3;;;;;;;;;;;
301916;BASE;;Budget Flats Leuven;Budget Flats Leuven 139;GENERIC_ROOMS;BIERBEEKSTRAAT;75;139;3001;Heverlee;50.8717;4.716866;174502.89562319932;173538.25296898745;kunststadLeuven;16/01/2026 04:42:11;20/12/2017 09:23:27;.;;;;;ACKNOWLEDGED;;1;3;;;;;;;;;;;
301917;BASE;;Budget Flats Leuven;Budget Flats Leuven 140;GENERIC_ROOMS;BIERBEEKSTRAAT;75;140;3001;Heverlee;50.8719101972827;4.717031771323016;174514.62;173561.65;kunststadLeuven;16/01/2026 04:42:12;19/06/2024 15:04:23;.;;;;;ACKNOWLEDGED;;1;4;;;;;;;;;;;
301918;BASE;;Budget Flats Leuven;Budget Flats Leuven 141;GENERIC_ROOMS;BIERBEEKSTRAAT;75;141;3001;Heverlee;50.8717;4.716866;174502.89562319932;173538.25296898745;kunststadLeuven;16/01/2026 04:42:13;20/12/2017 10:06:12;.;;;;;ACKNOWLEDGED;;1;3;;;;;;;;;;;
301919;BASE;;Budget Flats Leuven;Budget Flats Leuven 142;GENERIC_ROOMS;BIERBEEKSTRAAT;75;142;3001;Heverlee;50.8717;4.716866;174502.89562319932;173538.25296898745;kunststadLeuven;16/01/2026 04:42:13;20/12/2017 10:10:50;.;;;;;ACKNOWLEDGED;;1;3;;;;;;;;;;;
301920;BASE;;Budget Flats Leuven;Budget Flats Leuven 143;GENERIC_ROOMS;BIERBEEKSTRAAT;75;143;3001;Heverlee;50.8717;4.716866;174502.89562319932;173538.25296898745;kunststadLeuven;16/01/2026 04:42:14;20/12/2017 10:15:22;.;;;;;ACKNOWLEDGED;;1;3;;;;;;;;;;;
301921;BASE;;Budget Flats Leuven;Budget Flats Leuven 144;GENERIC_ROOMS;BIERBEEKSTRAAT;75;144;3001;Heverlee;50.8717;4.716866;174502.89562319932;173538.25296898745;kunststadLeuven;16/01/2026 04:42:14;20/12/2017 10:19:05;.;;;;;ACKNOWLEDGED;;1;3;;;;;;;;;;;
301922;BASE;;Budget Flats Leuven;Budget Flats Leuven 145;GENERIC_ROOMS;BIERBEEKSTRAAT;75;145;3001;Heverlee;50.8717;4.716866;174502.89562319932;173538.25296898745;kunststadLeuven;16/01/2026 04:42:15;20/12/2017 10:22:25;.;;;;;ACKNOWLEDGED;;1;3;;;;;;;;;;;
301923;BASE;;Budget Flats Leuven;Budget Flats Leuven 147;GENERIC_ROOMS;BIERBEEKSTRAAT;75;147;3001;Heverlee;50.8717;4.716866;174502.89562319932;173538.25296898745;kunststadLeuven;16/01/2026 04:42:15;20/12/2017 10:30:06;.;;;;;ACKNOWLEDGED;;1;3;;;;;;;;;;;
302915;BASE;;Budget Flats Leuven;Budget Flats Leuven 042;GENERIC_ROOMS;Bierbeekstraat;75;042;3001;Heverlee;50.8717;4.716866;174502.89562319932;173538.25296898745;kunststadLeuven;16/01/2026 04:49:17;19/12/2017 21:45:14;.;;;gc@coenen.be;;ACKNOWLEDGED;;1;2;;;;;;;;;;;
302916;BASE;;Budget Flats Leuven;Budget Flats Leuven 043;HOLIDAY_COTTAGE;Bierbeekstraat;75;043;3001;Heverlee;50.8717;4.716866;174502.89562319932;173538.25296898745;kunststadLeuven;16/01/2026 04:49:18;19/12/2017 21:53:22;.;;;gc@coenen.be;;ACKNOWLEDGED;;1;2;;;;;;;;;;;
302917;BASE;;Budget Flats Leuven;Budget Flats Leuven 045;HOLIDAY_COTTAGE;BIERBEEKSTRAAT;75;045;3001;Heverlee;50.8717;4.716866;174502.89562319932;173538.25296898745;kunststadLeuven;16/01/2026 04:49:19;19/12/2017 22:02:24;.;;;gc@coenen.be;;ACKNOWLEDGED;;1;2;;;;;;;;;;;
302918;BASE;;Budget Flats Leuven;Budget Flats Leuven 046;GENERIC_ROOMS;BIERBEEKSTRAAT;75;046;3001;Heverlee;50.8717;4.716866;174502.89562319932;173538.25296898745;kunststadLeuven;16/01/2026 04:49:19;19/12/2017 22:06:11;.;;;gc@coenen.be;;ACKNOWLEDGED;;1;2;;;;;;;;;;;
302919;BASE;;Budget Flats Leuven;Budget Flats Leuven 035;GENERIC_ROOMS;BIERBEEKSTRAAT;75;035;3001;Heverlee;50.8717;4.716866;174502.89562319932;173538.25296898745;kunststadLeuven;16/01/2026 04:49:20;19/06/2024 15:01:09;.;+32475/290985;;gc@coenen.be;;ACKNOWLEDGED;;1;5;;;;;;;;;;;
302920;BASE;;Budget Flats Leuven;Budget Flats Leuven 101;GENERIC_ROOMS;BIERBEEKSTRAAT;75;101;3001;Heverlee;50.8717;4.716866;174502.89562319932;173538.25296898745;kunststadLeuven;16/01/2026 04:49:21;19/12/2017 22:23:47;.;+32475290985;;gc@coenen.be;;ACKNOWLEDGED;;1;3;;;;;;;;;;;
357074;BASE;;Budget Flats Leuven;Budget Flats Leuven 133;GENERIC_ROOMS;Bierbeekstraat;75;133;3001;Heverlee;50.8717;4.716866;174502.89562319932;173538.25296898745;kunststadLeuven;16/01/2026 02:26:50;20/12/2017 08:44:26;+32473825013;;;le@be-housing.be;http://www.be-housing.be/nl/b/budget-flats-leuven;ACKNOWLEDGED;;1;3;;;;;;;;;;;
211800;BASE;;Budget Flats Leuven;Budget Flats Leuven 013;GENERIC_ROOMS;BIERBEEKSTRAAT;75;013;3001;Heverlee;50.8717;4.716866;174502.89562319932;173538.25296898745;kunststadLeuven;16/01/2026 04:17:59;19/12/2017 11:01:46;.;+32475290985;;gc@coenen.be;;ACKNOWLEDGED;;1;2;;;;;;;;;;;
211801;BASE;;Budget Flats Leuven;Budget Flats Leuven 001;GENERIC_ROOMS;BIERBEEKSTRAAT;75;001;3001;Heverlee;50.8717;4.716866;174502.89562319932;173538.25296898745;kunststadLeuven;16/01/2026 04:17:59;19/12/2017 10:06:04;+3213296215;+32476050500;.;sales@be.housing.be;https://www.be-housing.be/;ACKNOWLEDGED;;1;2;;;;;;;;;;;
381419;BASE;;Camperterrein Kessel-Lo;;CAMPER_TERRAIN;EENMEILAAN;199;;3010;Kessel-Lo;50.896386093295696;4.716471655313816;174462.42;176284.18;kunststadLeuven;15/01/2026 20:17:56;09/07/2019 22:07:44;016252030;;;provinciedomein.kessello@vlaamsbrabant.be;http://www.provinciedomeinkessello.be/;ACKNOWLEDGED;;8;32;;;;;8;;;;;;
391406;BASE;;Casa Frambosia;;HOLIDAY_COTTAGE;DOMEINSTRAAT;41;;3010;Kessel-Lo;50.89918209104467;4.72244977702579;174881.5;176597.2;kunststadLeuven;15/01/2026 22:01:40;12/11/2021 19:03:27;+32476383668;;;info@Casa-Frambosia.be;https://www.airbnb.be/rooms/51751083;ACKNOWLEDGED;THREE_STARS;1;5;;;;;;;;;;;
357683;BASE;;Chiro Spirit Heverlee;;YOUTH_ACCOMMODATION;Huttelaan;30;;3001;Heverlee;50.8528826;4.6901767;172723.574534265;171376.115852431;kunststadLeuven;29/01/2026 16:05:16;14/01/2025 08:57:15;;;;coolens.marc@hotmail.com;;ACKNOWLEDGED;BASIC;1;20;20;;;;;;;;;;
384576;BASE;;De Hoorn lofts - kort verblijf;;GENERIC_ROOMS;SLUISSTRAAT;79;;3000;Leuven;50.887222050876;4.699860221041768;173298.35;175259.41;kunststadLeuven;29/01/2026 09:08:12;01/01/2023 19:47:00;+3216841920;;;housing@dehoorn.eu;http://www.dehoorn.eu/;NOTIFIED;;9;22;;;;;;;;;;;
211325;BASE;;De Pastorij;;HOTEL;SINT-MICHIELSSTRAAT;5;;3000;Leuven;50.87663;4.701195;173397.3875429401;174081.59399344772;kunststadLeuven;29/01/2026 08:58:09;28/10/2019 10:37:57;+3216822109;;;depastorij@yahoo.com;https://www.depastorij.com/;ACKNOWLEDGED;THREE_STARS;6;14;;;;;;;;;;;
414002;BASE;;De Schoolbergen;;GENERIC_ROOMS;SCHOOLBERGENSTRAAT;212;;3010;Kessel-Lo;50.894617;4.748476;176714.76176493542;176098.48976504896;kunststadLeuven;21/04/2026 08:47:01;21/04/2026 08:45:19;+32495915602;;;pierre.de.hertog@telenet.be;;NOTIFIED;;2;4;;;;;;;;;;;
335475;BASE;;De Vaartkom;;GENERIC_ROOMS;VAARTKOM;1A;0502;3000;Leuven;50.888157541760776;4.700861102023315;173368.31;175363.79;kunststadLeuven;16/01/2026 04:54:09;15/12/2017 15:19:57;+32494986267;;;;https://www.airbnb.be/rooms/19818385;ACKNOWLEDGED;;1;2;;;;;;;;;;;
211200;BASE;;Domus Damiano (Damiaanscoutslokaal);Domus Damiano (Damiaanscoutslokaal);YOUTH_ACCOMMODATION;SCOUTS- EN GIDSENPAD;1;;3012;Wilsele;50.92627562997912;4.728602154497944;175299.75;179614.64;kunststadLeuven;03/06/2026 07:50:05;31/12/2025 08:48:49;+32477666037;;;erikvc@telenet.be;https://www.damiaanscouts.be/;ACKNOWLEDGED;BASIC;1;100;45;55;;;;;;;;;
405902;BASE;;Duplex appartement Leuven centrum;Duplex appartement;GENERIC_ROOMS;MECHELSEVEST;48;205;3000;Leuven;50.885412;4.686271;172342.83871677477;175053.89438302722;kunststadLeuven;02/04/2026 12:22:01;11/12/2024 11:02:20;0484657187;;;nathalieswinnen15@hotmail.com;;NOTIFIED;;1;2;;;;;;;;;;;
401069;BASE;;Faces of Leuven;;HOLIDAY_COTTAGE;LEOPOLD DECOUXLAAN;19;;3012;Wilsele;50.89124;4.695142;172964.20419274998;175704.9233400682;kunststadLeuven;15/01/2026 21:42:24;12/02/2024 09:52:10;0486840001;;;p.ceyssens@gmail.com;;NOTIFIED;;1;4;;;;;;;;;;;
240726;BASE;;Gastenverblijf Bastien - Stout;;BED_AND_BREAKFAST;MOLSTRAAT;17;;3000;Leuven;50.866878627917714;4.736507361967908;175888.23;173008.56;kunststadLeuven;16/01/2026 03:45:13;01/04/2017 00:00:00;+3216897352;;;filip.bastien@telenet.be;;NOTIFIED;;1;4;;;;;;;;;;;
378695;BASE;;Getaway Leuven;;GENERIC_ROOMS;Vital Decosterstraat;23;;3000;Leuven;50.88003160180517;4.705195142150378;173677.37;174461.23;kunststadLeuven;17/02/2026 15:55:01;10/07/2018 16:37:36;+3216676088;;;leuven@getaway.be;https://www.getaway.be/;NOTIFIED;;50;169;;;;;;;;;;;
